dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,attack_cat,label
0.865435,tcp,-,FIN,12,8,1058,700,21.954277,8966.589,5666.5146,1,1,0,0,0,Fuzzers,1
1.013007,tcp,-,FIN,12,10,1058,828,20.730358,7660.3613,5891.3706,1,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,304,0,111111.11,1.351111e+08,0.0,3,1,0,0,0,Fuzzers,1
0.714854,tcp,-,FIN,12,8,1058,722,26.578854,10855.363,7072.773,1,1,0,0,0,Fuzzers,1
0.95817,tcp,-,FIN,10,8,756,354,17.742153,5685.839,2588.2673,1,1,0,0,0,Fuzzers,1
0.60806,tcp,-,FIN,10,8,534,354,27.957767,6328.3228,4078.545,3,3,0,0,0,Fuzzers,1
0.60806,tcp,-,FIN,10,8,534,354,27.957767,6328.3228,4078.545,3,3,0,0,0,Fuzzers,1
0.790022,tcp,-,FIN,12,10,1058,844,26.581537,9822.511,7695.9883,1,1,0,0,0,Fuzzers,1
53.54965,tcp,-,FIN,24,18,2144,1524,0.765645,307.00482,215.12746,2,2,0,0,0,Fuzzers,1
0.748205,tcp,-,FIN,12,8,1058,776,25.39411,10371.489,7260.0425,2,1,0,0,0,Fuzzers,1
44.66917,tcp,-,FIN,26,16,3154,1452,0.917859,543.1934,243.92662,2,2,0,0,0,Fuzzers,1
0.456567,tcp,-,FIN,10,6,588,268,32.853886,9286.698,3924.9443,1,1,0,0,0,Fuzzers,1
0.942812,tcp,-,FIN,60,14,68185,612,77.42795,568927.8,4828.11,1,1,0,0,1,Fuzzers,1
0.817035,tcp,-,FIN,14,8,1074,746,25.702694,9771.919,6393.8506,1,1,0,0,0,Fuzzers,1
0.911787,tcp,-,FIN,10,6,756,268,16.451212,5975.08,1965.3713,1,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,2,1,0,0,0,Fuzzers,1
0.712001,tcp,-,FIN,12,10,1036,812,29.49434,10674.142,8213.472,1,1,0,0,0,Fuzzers,1
0.751286,tcp,-,FIN,10,6,756,268,19.965767,7251.5664,2385.2437,1,1,0,0,0,Fuzzers,1
0.957034,tcp,-,FIN,22,10,17758,808,32.391743,141696.11,6085.4683,1,1,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0,8.32e+07,0.0,3,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,3,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,5,1,0,0,0,Fuzzers,1
1.401886,tcp,-,FIN,22,10,17764,830,22.113068,96766.78,4262.8286,1,1,0,0,0,Fuzzers,1
0.706089,tcp,-,FIN,10,6,756,268,21.24378,7715.741,2537.9236,1,1,0,0,0,Fuzzers,1
2.888513,ospf,-,INT,82,0,5248,0,28.042109,14357.56,0.0,1,1,0,0,0,Fuzzers,1
2.888513,ospf,-,INT,82,0,5248,0,28.042109,14357.56,0.0,1,1,0,0,0,Analysis,1
1.522331,tcp,-,FIN,10,8,756,354,11.167085,3578.7224,1629.0807,1,1,0,0,0,Fuzzers,1
1.230491,tcp,-,FIN,12,10,1234,804,17.066357,7359.6636,4707.064,1,1,0,0,0,Fuzzers,1
1.755375,tcp,-,FIN,22,12,17852,916,18.799402,77663.18,3828.2417,1,1,0,0,0,Fuzzers,1
1.041683,tcp,-,FIN,12,10,1040,802,20.159685,7326.6055,5544.873,1,1,0,0,0,Fuzzers,1
0.66963,tcp,-,FIN,10,6,756,268,22.40043,8135.8364,2676.1047,1,1,0,0,0,Fuzzers,1
0.828614,tcp,-,FIN,12,8,1042,720,22.929855,9229.871,6082.4463,1,1,0,0,0,Fuzzers,1
0.586728,tcp,-,FIN,12,8,1034,754,32.38298,12925.922,8999.06,1,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,2,1,0,0,0,Fuzzers,1
0.858313,tcp,-,FIN,10,8,534,354,19.806293,4483.213,2889.3887,1,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.66,6.933333e+07,0.0,3,1,0,0,0,Fuzzers,1
1.274868,tcp,-,FIN,12,10,1142,836,16.472294,6570.092,4725.195,1,1,0,0,0,Fuzzers,1
0.311889,tcp,-,FIN,10,6,756,268,48.094036,17467.754,5745.634,2,1,0,0,0,Fuzzers,1
0.773903,tcp,-,FIN,12,10,1046,810,27.135183,9913.387,7535.828,1,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0,1.04e+08,0.0,1,1,0,0,0,Fuzzers,1
0.615386,tcp,-,FIN,10,6,756,268,24.374945,8852.9795,2911.9934,1,1,0,0,0,Fuzzers,1
0.952181,tcp,-,FIN,12,10,1080,788,22.05463,8317.746,5965.2524,2,2,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,184,0,111111.11,8.177778e+07,0.0,3,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,264,0,250000.0,2.64e+08,0.0,3,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,2,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.66,6.933333e+07,0.0,1,1,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,544,0,100000.0,2.176e+08,0.0,2,1,0,0,0,Fuzzers,1
0.940276,tcp,-,FIN,10,8,534,354,18.079798,4092.4153,2637.5234,1,1,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,664,0,100000.0,2.656e+08,0.0,1,1,0,0,0,Fuzzers,1
2.152099,tcp,-,FIN,14,8,8834,354,9.757916,30493.023,1152.3634,3,1,0,0,0,Fuzzers,1
0.78126,tcp,-,FIN,14,10,774,556,29.439623,7362.466,5130.1743,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,1,1,0,0,0,Fuzzers,1
1.5e-05,ipv6,-,INT,2,0,86,0,66666.67,2.2933334e+07,0.0,1,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,1,1,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,104,0,100000.0,4.16e+07,0.0,1,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,704,0,166666.66,4.693333e+08,0.0,2,1,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,104,0,90909.09,3.781818e+07,0.0,2,1,0,0,0,Fuzzers,1
0.658425,tcp,-,FIN,20,8,17286,354,41.00695,199530.7,3766.5642,2,2,0,0,0,Fuzzers,1
0.629777,tcp,-,FIN,10,6,534,268,23.817953,6110.099,2845.4517,2,2,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,504,0,111111.11,2.24e+08,0.0,3,1,0,0,0,Fuzzers,1
0.601407,tcp,-,FIN,10,6,534,268,24.941513,6398.329,2979.6794,2,1,0,0,0,Fuzzers,1
0.596136,sctp,-,CON,4,2,536,440,8.387348,5394.742,2952.3467,1,1,0,0,0,Analysis,1
1.024128,tcp,-,FIN,10,8,534,354,16.599487,3757.343,2421.5725,1,1,0,0,0,Fuzzers,1
1e-06,udp,-,INT,2,0,1024,0,1e+06,4.096e+09,0.0,2,1,0,0,0,Fuzzers,1
1.297935,tcp,-,FIN,10,8,1014,354,13.097728,5627.4004,1910.7274,1,1,0,0,0,Fuzzers,1
0.497825,tcp,-,FIN,8,8,364,374,30.13107,5126.2993,5270.9287,1,1,0,0,0,Backdoor,1
2e-06,udp,-,INT,2,0,2024,0,500000.0,4.048e+09,0.0,4,1,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,2704,0,90909.09,9.832727e+08,0.0,2,1,0,0,0,Fuzzers,1
0.569347,tcp,-,FIN,10,6,1526,268,26.34597,19306.328,3147.4653,1,1,0,0,0,Fuzzers,1
0.299034,tcp,-,FIN,10,6,588,268,50.16152,14178.989,5992.6294,1,1,0,0,0,Fuzzers,1
32.022385,tcp,-,FIN,20,12,1176,536,0.968073,279.30463,122.91402,2,2,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,2,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.66,6.933333e+07,0.0,1,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,1,1,0,0,0,Fuzzers,1
0.876665,tcp,-,FIN,10,8,1526,354,19.391672,12538.427,2828.9028,1,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.66,6.933333e+07,0.0,1,1,0,0,0,Fuzzers,1
0.755607,tcp,-,FIN,60,14,68183,612,96.61107,709861.06,6024.2954,1,1,0,0,1,Fuzzers,1
43.314888,tcp,-,FIN,20,14,1512,622,0.761863,265.40527,106.753136,2,2,0,0,0,Fuzzers,1
0.900617,tcp,-,FIN,60,14,68183,612,81.05554,595565.06,5054.313,1,1,0,0,1,Fuzzers,1
0.924692,tcp,-,FIN,10,8,756,354,18.3845,5891.692,2681.974,1,1,0,0,0,Fuzzers,1
0.54327,tcp,-,FIN,10,6,756,268,27.61058,10028.163,3298.544,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,2,1,0,0,0,Fuzzers,1
0.727885,tcp,-,FIN,10,6,756,268,20.60765,7484.6987,2461.9272,1,1,0,0,0,Fuzzers,1
0.775347,tcp,-,FIN,10,8,756,354,21.925667,7026.5312,3198.5679,1,1,0,0,0,Fuzzers,1
0.98383,tcp,-,FIN,8,8,364,442,15.246537,2593.944,3146.8853,1,1,0,0,0,Backdoor,1
0.662371,tcp,-,FIN,10,8,756,354,25.665377,8224.998,3744.1255,1,1,0,0,0,Fuzzers,1
0.669289,tcp,-,FIN,10,6,756,268,22.411842,8139.9814,2677.4683,1,1,0,0,0,Fuzzers,1
17.330788,ospf,-,INT,28,0,12832,0,1.557921,5711.916,0.0,1,1,0,0,0,Fuzzers,1
0.631593,tcp,-,FIN,10,6,2550,268,23.749472,29069.354,2837.2703,1,1,0,0,0,Fuzzers,1
1.339421,tcp,-,FIN,10,8,1014,354,12.692051,5453.1025,1851.5463,1,1,0,0,0,Fuzzers,1
0.434664,tcp,-,FIN,10,6,2550,268,34.509415,42239.523,4122.7246,1,1,0,0,0,Fuzzers,1
0.490007,tcp,-,FIN,10,6,588,268,30.611807,8652.9375,3657.0906,2,1,0,0,0,Fuzzers,1
0.288316,tcp,-,FIN,10,6,588,268,52.026245,14706.086,6215.4023,2,1,0,0,0,Fuzzers,1
0.896357,tcp,-,FIN,60,14,68195,612,81.440765,598502.6,5078.334,1,1,0,0,1,Fuzzers,1
0.488658,tcp,-,FIN,8,8,364,566,30.696316,5222.4663,8120.198,1,1,0,0,0,Backdoor,1
0.256276,tcp,-,FIN,10,6,588,268,58.530643,16544.662,6992.461,2,1,0,0,0,Fuzzers,1
0.552245,tcp,-,FIN,10,6,588,268,27.161856,7677.7515,3244.9365,2,1,0,0,0,Fuzzers,1
0.827199,tcp,http,FIN,60,14,68189,612,88.249626,648482.44,5502.908,1,1,0,0,1,Fuzzers,1
1.183736,tcp,-,FIN,60,14,68187,612,61.66916,453148.34,3845.4521,2,1,0,0,1,Fuzzers,1
3e-06,udp,-,INT,2,0,344,0,333333.3,4.5866666e+08,0.0,3,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,464,0,111111.11,2.062222e+08,0.0,3,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0,1.04e+08,0.0,4,1,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,624,0,200000.0,4.992e+08,0.0,2,1,0,0,0,Fuzzers,1
19.299595,udp,-,INT,4,0,414,0,0.155444,128.91463,0.0,1,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,2,1,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0,8.32e+07,0.0,7,1,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,2664,0,200000.0,2.1312e+09,0.0,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,7,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,7,1,0,0,0,Fuzzers,1
0.61917,tcp,-,FIN,10,6,534,268,24.22598,6214.7715,2894.197,1,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,216,0,111111.11,9.6e+07,0.0,2,1,0,0,0,Fuzzers,1
59.883865,udp,dns,INT,254,0,44196,0,4.224844,5880.983,0.0,1,1,0,0,0,Fuzzers,1
0.713938,tcp,-,FIN,10,6,588,268,21.010227,5938.891,2510.022,1,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,186,0,333333.3,2.4799998e+08,0.0,3,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,2,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,3,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,3,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,164,0,111111.11,7.288889e+07,0.0,2,1,0,0,0,Fuzzers,1
1.030197,tcp,-,FIN,10,8,534,354,16.501698,3735.2078,2407.3064,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,5,1,0,0,0,Fuzzers,1
0.48746,tcp,-,FIN,12,8,1162,734,38.97756,17494.77,10552.661,2,2,0,0,0,Fuzzers,1
0.800454,tcp,-,FIN,10,8,534,354,21.237947,4807.272,3098.2417,2,1,0,0,0,Fuzzers,1
0.703813,tcp,-,FIN,12,10,3042,786,29.83747,31701.602,8047.592,1,1,0,0,0,Fuzzers,1
0.803823,tcp,-,FIN,12,8,3042,700,23.637045,27757.355,6100.8457,1,1,0,0,0,Fuzzers,1
0.175807,udp,-,CON,2,2,76,122,17.064167,1729.169,2775.7712,1,1,0,0,0,Backdoor,1
0.873816,tcp,-,FIN,12,8,1002,692,21.743708,8413.671,5548.0786,1,1,0,0,0,Fuzzers,1
1.690336,tcp,-,FIN,12,10,1044,824,12.423566,4529.277,3511.7278,1,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,200,0,333333.3,2.6666666e+08,0.0,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,206,0,125000.0,1.03e+08,0.0,2,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,192,0,111111.11,8.533333e+07,0.0,2,1,0,0,0,Fuzzers,1
30.201363,udp,-,INT,4,0,388,0,0.099333,77.08261,0.0,2,1,0,0,0,Fuzzers,1
31.048857,udp,-,INT,4,0,392,0,0.096622,75.75158,0.0,2,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0,1.04e+08,0.0,5,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,4,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0,1.04e+08,0.0,7,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,3,1,0,0,0,Fuzzers,1
0.17352,tcp,-,FIN,8,8,364,554,86.445366,14707.238,22360.535,1,1,0,0,0,Backdoor,1
28.7034,udp,-,INT,4,0,392,0,0.104517,81.94151,0.0,1,1,0,0,0,Fuzzers,1
0.636104,tcp,-,FIN,12,8,1058,732,29.86933,12199.264,8061.575,1,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,4,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,204,0,125000.0,1.02e+08,0.0,2,1,0,0,0,Fuzzers,1
0.596136,sctp,-,CON,4,2,536,440,8.387348,5394.742,2952.3467,1,1,0,0,0,Fuzzers,1
0.596136,sctp,-,CON,4,2,536,440,8.387348,5394.742,2952.3467,1,1,0,0,0,Backdoor,1
0.345442,tcp,-,FIN,12,8,1122,764,55.002,23830.34,15493.194,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,178,0,333333.3,2.3733333e+08,0.0,1,1,0,0,0,Fuzzers,1
3.2e-05,udp,-,INT,2,0,172,0,31250.0,2.15e+07,0.0,3,1,0,0,0,Fuzzers,1
0.548317,tcp,-,FIN,12,10,1122,814,38.29901,15013.213,10694.543,2,1,0,0,0,Fuzzers,1
38.78433,tcp,-,FIN,24,16,1998,1478,1.005561,395.0049,285.88867,2,2,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0,8.32e+07,0.0,7,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,1,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,3,1,0,0,0,Fuzzers,1
0.88884,tcp,-,FIN,12,10,1002,852,23.626299,8271.455,6903.3794,1,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,5,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,188,0,125000.0,9.4e+07,0.0,2,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0,5.2e+07,0.0,4,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.11,4.622222e+07,0.0,3,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.66,6.933333e+07,0.0,5,1,0,0,0,Fuzzers,1
0.973793,tcp,-,FIN,12,10,1058,838,21.565157,7968.8394,6202.55,1,1,0,0,0,Fuzzers,1
1.071394,tcp,-,FIN,12,10,1058,778,19.600634,7242.9004,5234.3022,1,1,0,0,0,Fuzzers,1
0.408685,tcp,-,FIN,10,6,622,268,36.703083,10961.988,4384.795,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,3,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,188,0,125000.0,9.4e+07,0.0,2,1,0,0,0,Fuzzers,1
0.280538,tcp,-,FIN,10,6,534,268,53.468693,13716.502,6387.7266,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,170,0,333333.3,2.2666666e+08,0.0,2,1,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,1106,0,100000.0,4.424e+08,0.0,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,1.3866666e+08,0.0,5,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,1884,0,250000.0,1.884e+09,0.0,1,1,0,0,0,Fuzzers,1
0.538644,tcp,http,FIN,60,14,68199,612,135.5255,996027.06,8450.851,1,1,0,0,1,Fuzzers,1
5e-06,udp,-,INT,2,0,400,0,200000.0,3.2e+08,0.0,3,1,0,0,0,Fuzzers,1
1.3e-05,udp,-,INT,2,0,240,0,76923.08,7.384615e+07,0.0,1,1,0,0,0,Shellcode,1
0.29487,tcp,-,FIN,10,6,528,268,50.869877,12914.166,6077.2544,2,1,0,0,0,Fuzzers,1
0.173726,tcp,-,FIN,10,6,756,268,86.34286,31359.727,10315.094,2,1,0,0,0,Fuzzers,1
3.3e-05,udp,-,INT,2,0,1438,0,30303.03,1.7430302e+08,0.0,3,1,0,0,0,Fuzzers,1
0.361446,tcp,-,FIN,10,6,756,268,41.499977,15072.791,4957.864,2,1,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,300,0,333333.3,4e+08,0.0,3,1,0,0,0,Fuzzers,1
2e-06,udp,-,INT,2,0,220,0,500000.0,4.4e+08,0.0,3,1,0,0,0,Fuzzers,1
0.199274,tcp,-,FIN,10,6,610,268,75.27324,22040.004,8992.644,1,1,0,0,0,Shellcode,1
0.489954,tcp,-,FIN,10,8,756,354,34.697136,11119.411,5061.6997,2,1,0,0,0,Fuzzers,1
0.470318,tcp,-,FIN,10,8,756,354,36.14576,11583.652,5273.0283,3,1,0,0,0,Fuzzers,1
0.468508,tcp,-,FIN,10,8,756,354,36.2854,11628.403,5293.3994,2,1,0,0,0,Fuzzers,1
0.500913,tcp,-,FIN,12,10,1614,804,41.923447,23636.838,11562.886,1,1,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,216,0,125000.0,1.08e+08,0.0,1,1,0,0,0,Fuzzers,1
0.471063,tcp,-,FIN,10,8,756,354,36.088593,11565.332,5264.689,2,1,0,0,0,Fuzzers,1
0.797497,tcp,-,FIN,36,12,35074,882,58.934395,342070.25,8115.391,2,1,0,0,0,Fuzzers,1
0.670912,tcp,-,FIN,36,12,35058,898,70.053894,406431.8,9825.432,2,1,0,0,0,Fuzzers,1
0.659893,tcp,-,FIN,12,10,1258,798,31.823341,13990.147,8716.565,1,1,0,0,0,Fuzzers,1
0.711418,tcp,-,FIN,14,10,5506,814,32.3298,57496.438,8242.693,1,1,0,0,0,Fuzzers,1
0.658304,tcp,-,FIN,12,8,3382,708,28.862047,37684.72,7534.513,1,1,0,0,0,Fuzzers,1
0.62202,tcp,-,FIN,12,10,1258,832,33.76097,14841.967,9633.131,2,1,0,0,0,Fuzzers,1
0.545979,tcp,http,FIN,60,14,68199,612,133.70477,982645.8,8337.316,2,1,0,0,1,Fuzzers,1
0.47417,tcp,-,FIN,10,8,756,354,35.85212,11489.55,5230.192,1,1,0,0,0,Fuzzers,1
1.00464,tcp,-,FIN,12,10,1450,804,20.90301,10590.858,5765.2495,3,2,0,0,0,Fuzzers,1
0.225643,tcp,-,FIN,10,6,756,268,66.47669,24144.334,7941.749,3,1,0,0,0,Fuzzers,1
0.53023,tcp,-,FIN,12,8,1450,710,35.833508,20066.764,9384.606,1,1,0,0,0,Fuzzers,1
1.39924,tcp,-,FIN,12,8,1012,726,13.5788,5305.7373,3636.2595,2,1,0,0,0,Fuzzers,1
0.674912,tcp,-,FIN,12,8,3054,760,28.15182,33189.51,7882.5093,1,1,0,0,0,Fuzzers,1
0.427029,tcp,-,FIN,10,6,756,268,35.12642,12757.915,4196.436,2,1,0,0,0,Fuzzers,1
0.906294,tcp,-,FIN,12,10,1066,826,23.17129,8632.96,6567.4053,1,1,0,0,0,Fuzzers,1
0.83679,tcp,-,FIN,12,10,3050,828,25.095901,26730.72,7132.016,1,1,0,0,0,Fuzzers,1
35.186535,udp,dns,INT,116,0,11136,0,3.268296,2510.051,0.0,2,2,0,0,0,Fuzzers,1
8e-06,udp,-,INT,2,0,214,0,125000.0,1.07e+08,0.0,2,1,0,0,0,Fuzzers,1
0.5537,tcp,-,FIN,12,8,1062,758,34.314613,14072.604,9593.644,2,1,0,0,0,Fuzzers,1
0.697371,tcp,-,FIN,12,8,1000,716,27.245182,10519.508,7192.728,1,1,0,0,0,Fuzzers,1
0.742014,tcp,-,FIN,12,8,1066,744,25.605986,10544.275,7018.7354,1,1,0,0,0,Fuzzers,1
0.784043,tcp,-,FIN,12,8,1066,728,24.233364,9979.044,6499.6436,1,1,0,0,0,Fuzzers,1
0.831242,tcp,-,FIN,12,8,1066,716,22.857363,9412.421,6034.3438,1,1,0,0,0,Fuzzers,1
0.476562,tcp,-,FIN,10,6,756,268,31.475443,11431.881,3760.2664,2,1,0,0,0,Fuzzers,1
0.788916,tcp,-,FIN,12,8,1066,726,24.08368,9917.405,6449.356,1,1,0,0,0,Fuzzers,1
5e-06,udp,-,INT,2,0,200,0,200000.0,1.6e+08,0.0,2,1,0,0,0,Fuzzers,1
0.499826,tcp,-,FIN,10,6,756,268,30.010443,10899.793,3585.2476,2,1,0,0,0,Fuzzers,1
0.912009,tcp,http,FIN,10,6,1014,268,16.447206,8008.693,1964.893,1,1,0,0,1,Backdoor,1
6e-06,udp,-,INT,2,0,1108,0,166666.66,7.386666e+08,0.0,15,1,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,1044,0,166666.66,6.96e+08,0.0,15,1,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,788,0,90909.09,2.8654544e+08,0.0,15,1,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,1268,0,90909.09,4.610909e+08,0.0,5,1,0,0,0,Fuzzers,1
0.503572,tcp,-,FIN,12,8,1250,712,37.730453,18205.938,9897.294,2,1,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,278,0,250000.0,2.78e+08,0.0,14,1,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,400,0,111111.11,1.7777778e+08,0.0,6,1,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,1934,0,90909.09,7.032727e+08,0.0,13,1,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,1716,0,100000.0,6.864e+08,0.0,13,1,0,0,0,Fuzzers,1
0.48746,tcp,-,FIN,12,8,1162,734,38.97756,17494.77,10552.661,2,2,0,0,0,Fuzzers,1
0.683435,tcp,-,FIN,10,8,756,354,24.874348,7971.4966,3628.7283,1,1,0,0,0,Fuzzers,1
0.179422,tcp,http,FIN,10,6,888,268,83.60178,35670.094,9987.627,1,1,0,0,1,Reconnaissance,1
4e-06,udp,-,INT,2,0,168,0,250000.0,1.68e+08,0.0,1,1,0,0,0,Reconnaissance,1
17.625374,sctp,-,CON,250,24,248562,1652,15.489033,112368.91,718.9635,1,1,0,0,0,Backdoor,1
0.649247,tcp,-,FIN,10,8,564,354,26.18418,6259.559,3819.8098,1,1,0,0,0,Reconnaissance,1
0.829405,tcp,-,FIN,14,12,774,642,30.14209,6935.092,5681.181,1,1,0,0,0,Fuzzers,1
0.683454,tcp,-,FIN,10,6,756,268,21.947346,7971.2754,2621.976,1,1,0,0,0,Fuzzers,1
0.638471,tcp,-,FIN,10,8,564,354,26.62611,6365.207,3884.2798,1,1,0,0,0,Reconnaissance,1
44.66917,tcp,-,FIN,26,16,3154,1452,0.917859,543.1934,243.92662,2,2,0,0,0,Fuzzers,1
9e-06,udp,-,INT,2,0,168,0,111111.11,7.4666664e+07,0.0,1,1,0,0,0,Reconnaissance,1
0.718245,tcp,-,FIN,12,8,1142,748,26.453367,11661.759,7295.5605,1,1,0,0,0,Fuzzers,1
0.209777,tcp,http,FIN,10,6,908,268,71.5045,31195.031,8542.404,1,1,0,0,1,Fuzzers,1
0.602076,tcp,ftp,FIN,12,12,586,682,38.201157,7148.599,8317.887,1,1,0,0,0,Fuzzers,1
0.226868,tcp,http,FIN,10,6,830,268,66.117744,26341.309,7898.866,1,1,0,0,1,Reconnaissance,1
0.759962,tcp,-,FIN,14,12,774,642,32.89638,7568.7993,6200.31,1,1,0,0,0,Fuzzers,1
0.445172,tcp,-,FIN,12,8,3044,744,42.68013,50155.895,11698.849,2,1,0,0,0,Fuzzers,1
0.674827,tcp,-,FIN,12,10,1260,800,31.119087,13692.398,8535.521,1,1,0,0,0,Fuzzers,1
0.641678,tcp,-,FIN,12,10,2026,842,32.726696,23164.268,9450.223,2,1,0,0,0,Fuzzers,1
1.8e-05,udp,-,INT,3,0,3028,0,111111.11,8.973333e+08,0.0,2,1,0,0,0,Fuzzers,1
